date,blankenstein,hölle,hof,kautendorf,oberkotzau,rehau,weißdorf
17.04.2005,8.7,2.05,4.12,0.63,2.32,2.32,NA
18.04.2005,9.15,2.25,4.3,0.64,2.34,2.34,0.51
19.04.2005,12.7,2.54,5.63,1.16,2.77,2.77,0.53
20.04.2005,9.64,2.06,4.42,0.87,2.32,2.32,0.52
21.04.2005,8.25,1.89,3.93,0.71,2.06,2.06,0.46
22.04.2005,7.8,1.81,3.65,0.63,2.02,2.02,NA
23.04.2005,6.9,1.77,3.47,0.59,1.9,1.9,0.43
24.04.2005,6.5,1.69,3.39,0.52,1.88,1.88,0.4
25.04.2005,6.9,1.79,3.62,0.51,1.99,1.99,0.42
26.04.2005,9.64,2.55,4.15,0.61,2.36,2.36,0.46
27.04.2005,10.1,2.47,4.53,0.78,2.42,2.42,0.49
28.04.2005,10.1,2.51,4.53,0.74,2.41,2.41,0.47
29.04.2005,7.8,1.97,3.88,0.55,2.15,2.15,0.42
30.04.2005,6.9,1.89,3.49,0.5,1.97,1.97,NA
01.05.2005,6.5,1.79,3.32,0.46,1.87,1.87,0.4
02.05.2005,6.1,1.63,3.16,0.41,1.73,1.73,0.37
03.05.2005,6.1,1.67,3.21,0.41,1.8,1.8,0.37
04.05.2005,9.64,2.47,4.39,0.59,2.26,2.26,0.45
05.05.2005,9.64,2.31,4.5,0.64,2.38,2.38,0.42
06.05.2005,8.7,2.04,4.15,0.61,2.11,2.11,0.41
07.05.2005,8.25,2.44,4.27,0.59,2.38,2.38,0.55
08.05.2005,12.7,3.94,5.4,0.74,3.22,3.22,0.72
09.05.2005,10.6,2.67,4.41,0.59,2.52,2.52,0.5
10.05.2005,9.15,2.42,3.93,0.51,2.17,2.17,0.43
11.05.2005,8.25,2.25,3.42,0.45,1.91,1.91,0.37
12.05.2005,7.8,2.13,2.91,0.42,1.84,1.84,0.35
13.05.2005,6.9,1.84,2.77,0.38,1.66,1.66,0.32
14.05.2005,6.9,1.97,2.77,0.36,1.72,1.72,0.33
15.05.2005,8.7,2.59,3.28,0.4,1.93,1.93,0.39
16.05.2005,7.8,2.15,3.11,0.4,1.8,1.8,0.39
17.05.2005,9.64,2.65,4.31,0.57,2.38,2.38,0.48
18.05.2005,9.64,2.26,3.99,0.58,2.15,2.15,0.43
19.05.2005,7.8,2.03,3.21,0.46,1.8,1.8,0.37
20.05.2005,6.9,1.85,2.83,0.36,1.69,1.69,0.3
21.05.2005,6.5,1.75,2.71,0.35,1.63,1.63,0.31
22.05.2005,5.7,1.7,2.59,0.31,1.56,1.56,0.28
23.05.2005,6.5,1.9,3.02,0.34,1.71,1.71,0.41
24.05.2005,8.7,1.99,3.41,0.39,2.04,2.04,0.42
25.05.2005,6.1,1.62,2.74,0.32,1.58,1.58,0.31
26.05.2005,5.7,1.51,2.47,0.24,1.53,1.53,0.28
27.05.2005,4.9,1.44,2.27,0.25,1.45,1.45,NA
28.05.2005,4.5,1.39,2.19,0.21,1.4,1.4,0.25
29.05.2005,4.2,1.31,2.03,0.19,1.36,1.36,NA
30.05.2005,4.2,1.28,1.96,0.19,1.29,1.29,0.22
31.05.2005,4.2,1.26,1.98,0.21,1.32,1.32,0.22
01.06.2005,3.7,1.25,1.8,0.19,1.19,1.19,NA
02.06.2005,3.7,1.24,1.76,0.19,1.23,1.23,0.2
03.06.2005,3.5,1.19,1.59,0.17,NA,NA,0.2
04.06.2005,3.5,1.17,1.67,0.16,1.19,1.19,NA
05.06.2005,3.5,1.18,1.52,0.16,1.19,1.19,NA
06.06.2005,3.95,1.62,2.3,0.2,1.34,1.34,0.25
07.06.2005,5.7,1.64,2.37,0.25,1.48,1.48,0.26
08.06.2005,4.2,1.3,1.94,0.21,1.27,1.27,0.22
09.06.2005,3.5,1.16,1.75,0.19,1.19,1.19,NA
10.06.2005,3.3,1.08,1.72,0.19,1.19,1.19,NA
11.06.2005,3.3,1.08,1.99,0.18,1.18,1.18,0.2
12.06.2005,3.3,1.07,1.93,0.18,1.19,1.19,NA
13.06.2005,3.1,1.1,2.02,0.16,1.09,1.09,NA
14.06.2005,3.1,1.08,3.85,0.15,1.07,1.07,NA
15.06.2005,3.5,1.06,3.95,0.14,1.08,1.08,0.18
16.06.2005,3.1,1.01,3.9,0.14,1.01,1.01,0.17
17.06.2005,2.7,0.96,2.82,0.13,0.98,0.98,0.17
18.06.2005,2.9,0.96,2.84,0.13,0.98,0.98,0.17
19.06.2005,2.7,0.9,2.82,0.11,0.92,0.92,0.17
20.06.2005,2.36,0.89,2.88,0.12,0.92,0.92,0.15
21.06.2005,2.7,0.81,2.91,0.11,0.91,0.91,0.15
22.06.2005,2.51,0.84,2.88,0.09,NA,NA,0.15
23.06.2005,2.9,0.83,1.58,0.09,1.03,1.03,NA
24.06.2005,2.51,0.79,1.44,0.09,0.98,0.98,NA
25.06.2005,2.9,0.89,1.72,0.1,1.23,1.23,0.2
26.06.2005,5.7,1.52,2.59,0.14,1.63,1.63,0.33
27.06.2005,3.95,1.06,1.68,0.13,1.22,1.22,0.19
28.06.2005,3.1,0.89,1.4,0.12,1.05,1.05,0.16
29.06.2005,2.7,0.8,1.14,0.08,1.01,1.01,0.15
30.06.2005,11.1,3.29,6.11,0.47,2.35,2.35,0.23
01.07.2005,14.4,3.17,4.7,0.53,2.26,2.26,0.36
02.07.2005,11.6,2.06,4.24,0.43,2.15,2.15,0.26
03.07.2005,6.1,1.37,2.27,0.22,1.42,1.42,0.19
04.07.2005,4.2,1.25,1.44,0.18,1.26,1.26,0.16
05.07.2005,4.9,1.28,1.92,0.2,1.44,1.44,0.18
06.07.2005,5.7,1.2,1.94,0.26,1.43,1.43,0.19
07.07.2005,4.2,1.28,1.78,0.2,1.37,1.37,0.19
08.07.2005,4.5,1.17,1.69,0.18,1.36,1.36,0.19
09.07.2005,3.95,0.99,1.39,0.17,1.25,1.25,0.17
10.07.2005,3.95,1.38,2.59,0.17,1.58,1.58,0.25
11.07.2005,9.15,1.75,1.96,0.19,1.41,1.41,0.2
12.07.2005,4.2,1.05,1.45,0.16,1.25,1.25,0.16
13.07.2005,3.7,0.91,1.21,0.13,1.16,1.16,0.14
14.07.2005,3.7,0.96,1.06,0.1,1.08,1.08,0.14
15.07.2005,3.3,0.95,1.16,NA,1.17,1.17,0.15
16.07.2005,3.3,0.8,1.14,0.12,1.08,1.08,0.14
17.07.2005,3.1,0.77,1.05,0.09,1.05,1.05,0.14
18.07.2005,2.9,0.8,1.05,0.07,1.08,1.08,NA
19.07.2005,3.95,1.16,1.26,0.08,1.25,1.25,0.17
20.07.2005,3.7,0.94,2.61,0.11,1.19,1.19,0.17
21.07.2005,3.95,1.22,2.96,0.1,1.33,1.33,0.24
22.07.2005,5.7,1.53,4.22,0.18,1.53,1.53,0.29
23.07.2005,5.3,1.22,4.3,0.15,1.53,1.53,0.3
24.07.2005,3.5,0.92,3.25,0.13,1.35,1.35,0.24
25.07.2005,3.5,0.97,3.11,0.13,1.25,1.25,0.21
26.07.2005,3.1,0.9,2.65,0.11,1.16,1.16,0.2
27.07.2005,3.1,0.81,2.39,0.11,1.09,1.09,0.24
28.07.2005,2.7,0.72,2.19,0.08,1,1,0.16
29.07.2005,2.7,0.7,3.25,0.1,1.06,1.06,0.16
30.07.2005,9.15,1.97,4.29,0.29,2.03,2.03,0.27
31.07.2005,5.7,0.97,2.18,0.17,1.37,1.37,0.19
01.08.2005,3.7,0.82,1.74,0.14,1.22,1.22,0.16
02.08.2005,3.1,0.73,1.7,0.12,1.26,1.26,0.18
03.08.2005,23.1,5.71,6.36,0.47,3.43,3.43,0.89
04.08.2005,17.6,2.62,4.77,0.53,2.55,2.55,0.45
05.08.2005,9.15,1.48,2.75,0.21,1.58,1.58,0.32
06.08.2005,6.5,1.22,1.86,0.13,1.37,1.37,0.34
07.08.2005,8.25,1.53,2.12,0.15,1.5,1.5,0.55
08.08.2005,8.7,1.68,2.75,0.2,1.95,1.95,0.78
09.08.2005,6.9,1.49,2.45,0.16,1.66,1.66,0.55
10.08.2005,5.3,1.2,1.99,0.18,1.44,1.44,0.43
11.08.2005,3.95,1.05,1.69,0.14,1.35,1.35,0.35
12.08.2005,3.95,0.97,1.52,0.14,1.26,1.26,0.33
13.08.2005,3.7,0.9,1.78,0.15,1.52,1.52,0.35
14.08.2005,3.95,0.98,1.84,0.17,1.38,1.38,0.37
15.08.2005,15.6,4.91,7.18,0.88,3.83,3.83,0.93
16.08.2005,16.9,2.77,6.92,1.11,3.59,3.59,0.91
17.08.2005,9.64,1.79,3.68,0.5,2,2,0.54
18.08.2005,6.5,1.53,2.53,0.28,1.59,1.59,0.42
19.08.2005,5.7,1.29,2.19,0.21,1.38,1.38,0.34
20.08.2005,4.9,1.25,1.91,0.2,1.34,1.34,0.28
21.08.2005,5.7,1.32,2.18,0.23,1.55,1.55,0.35
22.08.2005,6.1,1.66,4.24,0.2,1.63,1.63,0.4
23.08.2005,29.4,6.19,9.37,1.37,4.64,4.64,1.42
24.08.2005,28.7,3.44,9.95,1.82,4.25,4.25,0.82
25.08.2005,16.9,2.41,5.4,0.91,2.33,2.33,0.48
26.08.2005,13.3,2.41,4.16,0.68,2.19,2.19,0.53
27.08.2005,10.1,1.86,3.31,0.47,1.86,1.86,0.4
28.08.2005,8.25,1.62,2.76,0.38,1.61,1.61,0.34
29.08.2005,6.9,1.46,2.33,0.32,1.5,1.5,0.32
30.08.2005,6.5,1.34,2.04,0.23,1.44,1.44,0.27
31.08.2005,5.7,1.26,1.85,0.22,1.37,1.37,0.29
01.09.2005,5.3,1.15,1.88,0.2,1.29,1.29,0.25
02.09.2005,5.3,1.11,1.68,0.19,1.28,1.28,0.25
03.09.2005,5.3,1.07,1.72,0.19,1.33,1.33,0.27
04.09.2005,4.9,1.01,1.68,0.18,1.28,1.28,0.25
05.09.2005,4.5,0.96,1.58,0.14,1.25,1.25,0.23
06.09.2005,3.95,0.92,1.33,0.13,1.19,1.19,0.23
07.09.2005,3.95,0.9,1.41,0.13,1.17,1.17,0.23
08.09.2005,3.7,0.86,1.35,0.13,1.08,1.08,0.21
09.09.2005,3.5,0.83,1.29,NA,1.11,1.11,0.2
10.09.2005,3.7,1.36,1.26,0.13,1.12,1.12,0.22
11.09.2005,13.3,5.94,5.54,0.14,1.92,1.92,0.54
12.09.2005,15.6,3.95,4.56,0.51,2.54,2.54,1
13.09.2005,17.6,4.25,6.83,0.89,4.31,4.31,2.86
14.09.2005,11.6,2.56,3.77,0.44,2.14,2.14,0.67
15.09.2005,8.25,2.15,2.82,0.27,1.68,1.68,0.52
16.09.2005,19,6.67,6.35,0.75,4.48,4.48,3.13
17.09.2005,32.7,7.87,11.39,1.66,7.25,7.25,2.77
18.09.2005,19.6,4.56,5.42,0.94,3.07,3.07,0.91
19.09.2005,13.3,3.68,4.06,0.67,2.21,2.21,0.69
20.09.2005,11.1,3,3.59,0.49,2,2,0.58
21.09.2005,9.64,2.53,3.19,0.41,1.87,1.87,0.53
22.09.2005,8.7,2.17,2.85,NA,1.71,1.71,0.5
23.09.2005,8.25,1.94,2.1,0.34,1.65,1.65,0.49
24.09.2005,7.8,1.84,2.97,0.29,1.69,1.69,0.48
25.09.2005,6.9,1.54,2.41,0.23,1.54,1.54,NA
26.09.2005,6.9,1.67,2.17,0.24,1.54,1.54,NA
27.09.2005,6.9,1.51,2.54,0.25,1.56,1.56,0.41
28.09.2005,6.5,1.37,2.12,0.23,1.38,1.38,NA
29.09.2005,6.5,1.7,2.26,0.23,1.64,1.64,0.46
30.09.2005,8.7,1.88,2.81,NA,1.86,1.86,0.49
01.10.2005,7.8,1.7,2.95,0.3,1.75,1.75,0.55
02.10.2005,18.3,3.65,6.15,1.01,3.12,3.12,0.98
03.10.2005,14.4,2.18,5.05,0.89,2.37,2.37,0.71
04.10.2005,10.1,1.86,3.74,0.65,1.8,1.8,0.56
05.10.2005,9.15,1.69,3.2,0.51,1.56,1.56,0.48
06.10.2005,7.8,1.58,2.72,0.37,1.47,1.47,0.43
07.10.2005,7.35,1.47,2.55,0.37,1.42,1.42,NA
08.10.2005,7.35,1.5,3.33,0.35,1.51,1.51,0.44
09.10.2005,6.5,1.32,2.6,0.37,1.41,1.41,0.39
10.10.2005,6.1,1.24,2.29,0.29,1.25,1.25,NA
11.10.2005,5.7,1.24,2.1,0.27,1.27,1.27,0.34
12.10.2005,5.7,1.2,2.54,0.25,1.26,1.26,0.34
13.10.2005,5.7,1.23,2.34,0.26,1.21,1.21,0.32
14.10.2005,5.7,1.16,2.49,0.24,1.32,1.32,0.33
15.10.2005,6.1,1.1,2.59,0.3,1.31,1.31,0.37
16.10.2005,5.7,1.06,2.39,0.24,1.15,1.15,0.33
17.10.2005,4.9,0.99,2.09,0.25,1.15,1.15,0.29
18.10.2005,4.5,0.95,2.02,0.21,1.06,1.06,0.28
19.10.2005,4.5,0.96,2.5,0.2,1.01,1.01,0.28
20.10.2005,4.9,0.98,1.94,NA,1.01,1.01,0.28
21.10.2005,4.2,0.95,2.03,0.2,1.02,1.02,NA
22.10.2005,4.5,0.98,2.11,0.23,1.03,1.03,0.3
23.10.2005,4.5,1.03,2.13,0.21,1.07,1.07,NA
24.10.2005,5.3,1.01,2.19,0.24,1.08,1.08,0.27
25.10.2005,4.5,0.92,1.99,0.22,0.94,0.94,0.27
26.10.2005,4.2,0.96,1.99,0.2,1.07,1.07,0.27
27.10.2005,4.2,0.88,2,0.18,1.07,1.07,0.25
28.10.2005,4.2,0.94,1.93,0.19,1,1,0.26
29.10.2005,3.95,0.96,2.01,0.23,1.06,1.06,0.26
30.10.2005,3.7,0.86,1.83,0.18,1.06,1.06,0.27
31.10.2005,3.7,0.98,1.85,0.18,1.03,1.03,0.26
01.11.2005,3.7,0.91,1.87,0.18,1.08,1.08,0.26
02.11.2005,3.95,0.94,1.89,0.18,1.04,1.04,0.24
03.11.2005,3.95,0.82,1.84,0.19,1.06,1.06,NA
04.11.2005,3.95,0.81,1.79,0.2,1.05,1.05,NA
05.11.2005,4.5,1.03,2.05,0.22,1.14,1.14,0.27
06.11.2005,4.5,0.93,2.29,0.25,1.18,1.18,0.26
07.11.2005,3.95,0.85,1.96,0.2,1.04,1.04,NA
08.11.2005,3.95,0.83,1.96,0.18,1.09,1.09,NA
09.11.2005,3.95,0.82,1.88,0.17,1.1,1.1,NA
10.11.2005,3.7,0.79,1.85,0.16,0.99,0.99,NA
11.11.2005,3.7,0.78,1.73,0.16,0.96,0.96,NA
12.11.2005,3.7,0.78,1.74,0.16,0.97,0.97,NA
13.11.2005,3.7,0.76,1.78,0.16,0.97,0.97,NA
14.11.2005,3.7,0.73,1.7,0.19,0.91,0.91,NA
15.11.2005,3.5,0.77,1.74,0.18,0.94,0.94,NA
16.11.2005,4.2,1.02,1.89,0.17,0.95,0.95,0.28
17.11.2005,4.5,1.14,2.12,0.16,1.22,1.22,0.32
18.11.2005,4.9,1.15,2.21,NA,1.19,1.19,NA
19.11.2005,4.5,1.01,2.07,0.21,1.12,1.12,0.29
20.11.2005,4.2,0.86,1.94,NA,1.04,1.04,0.27
21.11.2005,4.2,1.02,2.13,0.2,1.13,1.13,0.26
22.11.2005,4.9,0.98,2.28,0.22,1.14,1.14,NA
23.11.2005,4.2,0.96,2.12,0.22,1.08,1.08,0.29
24.11.2005,4.2,0.99,2.07,NA,1.08,1.08,0.29
25.11.2005,4.2,0.93,2.04,0.22,1.09,1.09,0.28
26.11.2005,3.7,0.91,1.8,0.25,0.98,0.98,0.26
27.11.2005,3.5,0.9,1.7,0.17,0.95,0.95,0.26
28.11.2005,3.7,0.9,1.81,0.16,1.04,1.04,NA
29.11.2005,3.5,0.89,1.69,NA,1.01,1.01,0.26
30.11.2005,3.5,0.85,1.61,0.16,1.01,1.01,0.25
01.12.2005,3.3,0.82,1.57,0.17,0.95,0.95,0.24
02.12.2005,3.3,0.79,1.28,0.2,0.86,0.86,0.23
03.12.2005,3.3,0.94,1.62,0.17,0.99,0.99,0.25
04.12.2005,5.3,1.73,2.36,0.21,1.37,1.37,0.89
05.12.2005,31,10.31,8.08,0.67,5.7,5.7,2.57
06.12.2005,24.6,5.97,6.06,0.85,3.18,3.18,0.79
07.12.2005,15,4.21,4.01,0.54,2.19,2.19,0.59
08.12.2005,12.7,3.66,3.48,NA,NA,NA,0.59
09.12.2005,11.6,3.27,3.27,0.44,1.8,1.8,0.54
10.12.2005,9.64,2.73,2.91,0.4,1.58,1.58,0.48
11.12.2005,8.7,2.32,2.62,0.31,1.47,1.47,0.43
12.12.2005,7.8,2.19,2.44,0.34,1.44,1.44,NA
13.12.2005,7.8,2.18,2.48,0.36,1.48,1.48,0.4
14.12.2005,7.35,2.07,2.48,0.37,1.46,1.46,NA
15.12.2005,7.35,2.21,2.65,0.4,1.49,1.49,0.6
16.12.2005,21.7,9.2,8.1,0.99,5.72,5.72,5.01
17.12.2005,42.3,9.08,15.4,1.44,9.38,9.38,1.94
18.12.2005,22.4,6.07,6.17,0.96,3.81,3.81,0.96
19.12.2005,17.6,4.98,4.97,0.76,2.89,2.89,0.8
20.12.2005,15,4.28,4.52,0.66,2.55,2.55,0.72
21.12.2005,13.8,3.83,4.33,0.62,2.34,2.34,0.66
22.12.2005,13.3,3.44,4.16,NA,2.15,2.15,NA
23.12.2005,12.7,3.2,4.06,0.59,NA,NA,NA
24.12.2005,14.4,3.33,4.52,0.7,2.6,2.6,0.81
25.12.2005,20.3,4.19,6.05,1.01,3.31,3.31,1.06
26.12.2005,19.6,3.67,5.95,1.09,3.09,3.09,0.89
27.12.2005,16.3,3.17,4.99,0.93,2.48,2.48,0.7
28.12.2005,14.4,3,4.48,0.83,2.31,2.31,0.62
29.12.2005,13.3,2.77,4.18,0.75,2.41,2.41,0.56
30.12.2005,11.6,2.53,3.68,0.63,2.15,2.15,0.52
31.12.2005,11.1,2.5,3.54,0.65,2.59,2.59,0.54
01.01.2006,13.8,2.82,4.28,0.7,2.48,2.48,0.66
02.01.2006,13.3,2.64,4.4,0.69,2.43,2.43,0.7
03.01.2006,12.2,2.41,4.21,0.64,2.29,2.29,0.63
04.01.2006,11.1,2.27,4.06,0.6,2.15,2.15,0.58
05.01.2006,10.6,2.12,3.93,0.55,2.03,2.03,0.53
06.01.2006,10.1,2.02,3.74,0.52,1.92,1.92,NA
07.01.2006,9.64,1.93,3.53,0.49,1.91,1.91,0.5
08.01.2006,8.7,1.84,3.53,0.46,NA,NA,NA
09.01.2006,8.25,1.75,3.42,0.43,1.72,1.72,0.42
10.01.2006,6.5,1.57,2.56,0.4,1.43,1.43,0.41
11.01.2006,6.1,1.58,3.13,0.39,1.65,1.65,0.41
12.01.2006,5.7,1.61,3.13,0.37,1.79,1.79,0.41
13.01.2006,5.7,1.57,3.06,0.36,1.68,1.68,NA
14.01.2006,5.3,1.25,2.53,0.32,1.88,1.88,0.36
15.01.2006,4.9,1.33,2.52,0.43,NA,NA,0.38
16.01.2006,4.9,1.42,2.88,0.35,1.64,1.64,0.36
17.01.2006,4.5,1.45,2.73,0.3,1.87,1.87,0.37
18.01.2006,4.5,1.52,2.87,0.35,1.94,1.94,0.38
19.01.2006,4.2,1.47,2.85,0.4,1.69,1.69,0.35
20.01.2006,4.2,1.46,2.78,0.36,1.72,1.72,0.36
21.01.2006,8.25,2.31,3.75,0.54,2.24,2.24,0.61
22.01.2006,7.35,2.06,4.62,0.56,2.73,2.73,0.53
23.01.2006,6.9,1.18,2.74,0.39,NA,NA,NA
24.01.2006,6.9,NA,NA,NA,NA,NA,NA
25.01.2006,6.1,NA,NA,NA,NA,NA,NA
26.01.2006,5.7,NA,NA,NA,1.98,1.98,NA
27.01.2006,5.3,NA,1.94,NA,1.83,1.83,NA
28.01.2006,4.9,NA,NA,0.29,1.78,1.78,0.31
29.01.2006,4.5,NA,NA,NA,NA,NA,0.31
30.01.2006,4.2,NA,NA,NA,NA,NA,NA
31.01.2006,3.95,1.13,NA,0.26,NA,NA,NA
01.02.2006,4.9,1.07,NA,0.25,NA,NA,0.31
02.02.2006,4.9,1.04,1.55,NA,NA,NA,NA
03.02.2006,4.9,1,1.61,0.18,NA,NA,NA
04.02.2006,4.5,1.02,1.76,NA,NA,NA,NA
05.02.2006,4.5,1,1.8,NA,NA,NA,NA
06.02.2006,4.2,0.92,1.7,NA,NA,NA,0.25
07.02.2006,4.2,1.06,1.67,0.18,NA,NA,0.26
08.02.2006,4.2,1.26,NA,NA,1.44,1.44,0.29
09.02.2006,3.95,1.2,NA,0.55,1.44,1.44,0.29
10.02.2006,3.95,1.16,NA,NA,NA,NA,0.3
11.02.2006,3.95,1.13,NA,NA,NA,NA,0.29
12.02.2006,3.95,1.06,NA,0.34,NA,NA,0.27
13.02.2006,3.95,0.96,2.27,NA,1.3,1.3,0.26
14.02.2006,5.3,0.92,2.99,0.26,1.47,1.47,0.28
15.02.2006,4.9,1.09,2.96,NA,1.49,1.49,0.33
16.02.2006,9.64,1.87,4.38,0.98,2.1,2.1,0.67
17.02.2006,17.6,3.51,6.29,1.04,3.86,3.86,1.59
18.02.2006,23.1,4,8.21,NA,4.13,4.13,1.46
19.02.2006,26.5,4.56,9.31,1.27,5.07,5.07,1.54
20.02.2006,25.8,4.09,8.23,1.03,3.84,3.84,1.06
21.02.2006,16.9,2.97,6.11,0.84,2.85,2.85,0.84
22.02.2006,13.3,2.5,4.73,0.65,2.15,2.15,0.66
23.02.2006,11.1,2.21,4.12,0.57,1.84,1.84,0.58
24.02.2006,10.1,2.07,3.81,0.54,1.67,1.67,0.55
25.02.2006,9.15,1.91,3.37,0.6,1.56,1.56,0.49
26.02.2006,8.25,1.75,3.35,0.5,1.53,1.53,0.49
27.02.2006,7.8,1.66,3.07,0.45,1.42,1.42,0.46
28.02.2006,7.35,1.65,2.99,0.43,1.45,1.45,0.46
01.03.2006,7.35,1.65,2.9,0.36,1.48,1.48,0.45
02.03.2006,6.9,1.56,2.7,0.36,1.38,1.38,0.43
03.03.2006,6.9,1.57,2.66,0.34,1.37,1.37,0.43
04.03.2006,6.9,1.53,2.81,0.32,1.41,1.41,0.44
05.03.2006,6.5,1.42,2.56,0.32,1.36,1.36,0.42
06.03.2006,6.1,1.4,2.49,0.28,1.31,1.31,NA
07.03.2006,6.1,1.38,2.41,0.27,1.3,1.3,0.4
08.03.2006,6.1,1.31,2.28,0.31,1.22,1.22,0.37
09.03.2006,8.7,2.82,4.01,0.53,1.92,1.92,1.26
10.03.2006,64,12.57,20.12,2.96,14.13,14.13,5.67
11.03.2006,57,8.2,16.82,3.02,9.08,9.08,2.48
12.03.2006,31,6.01,8.83,1.85,4.29,4.29,1.16
13.03.2006,23.8,4.87,7.16,1.47,3.1,3.1,0.91
14.03.2006,19,4.12,5.28,1.31,2.68,2.68,0.87
15.03.2006,17.6,3.83,5.46,1.06,2.58,2.58,0.76
16.03.2006,15,3.34,4.75,0.91,2.29,2.29,0.69
17.03.2006,13.8,3.06,4.36,0.85,2.19,2.19,NA
18.03.2006,12.2,2.89,4.07,0.77,2.06,2.06,0.66
19.03.2006,12.2,2.98,4.07,0.72,2.14,2.14,NA
20.03.2006,13.8,2.91,4.48,0.81,2.79,2.79,0.69
21.03.2006,17.6,3.37,5.66,1.02,2.79,2.79,0.74
22.03.2006,18.3,3.3,5.89,1,2.89,2.89,0.74
23.03.2006,15.6,3.01,5.07,0.89,2.65,2.65,0.67
24.03.2006,15,2.88,4.94,0.88,2.56,2.56,0.66
25.03.2006,21,6.38,10.19,1.02,5.81,5.81,2.13
26.03.2006,94.4,20.65,25.94,5.02,16.78,16.78,8.35
27.03.2006,158,37.91,45.34,14.12,28.8,28.8,10.9
28.03.2006,160,36.38,47.81,13.79,30.8,30.8,8.33
29.03.2006,118,27.03,35.24,9.18,20.53,20.53,5.75
30.03.2006,99.1,23.27,28.56,6.59,18.1,18.1,5.19
31.03.2006,117,34.47,32.27,6.75,25.36,25.36,8.58
01.04.2006,118,29.3,35.55,6.52,25.47,25.47,6.39
02.04.2006,99.1,22.86,29.88,5.8,20.85,20.85,4.92
03.04.2006,82.7,18.06,25.58,4.94,17.83,17.83,3.35
04.04.2006,68.7,15.03,21.97,4.31,13.95,13.95,2.63
05.04.2006,57,12.4,19.07,3.95,12.34,12.34,2.48
06.04.2006,43.4,9.85,16.26,3.38,9.19,9.19,1.97
07.04.2006,36.2,8.42,14.28,2.82,7.8,7.8,1.69
08.04.2006,31,7.38,12.91,2.39,6.86,6.86,1.49
09.04.2006,27.2,6.6,11.79,2.05,6.24,6.24,1.32
10.04.2006,25.1,6.27,11.07,1.86,6.19,6.19,1.38
11.04.2006,25.1,5.82,11.59,2.09,6.44,6.44,1.35
12.04.2006,22.4,5.27,10.61,1.76,5.72,5.72,1.17
13.04.2006,20.3,4.95,9.72,1.58,5.43,5.43,1.13
14.04.2006,23.1,6.15,11.14,1.53,7.23,7.23,3.38
15.04.2006,25.1,5.37,12.25,1.57,7.84,7.84,1.89
16.04.2006,23.1,5.93,10.47,1.42,6.45,6.45,2.5
17.04.2006,28.7,7.42,13.37,1.48,9.58,9.58,3.31
18.04.2006,25.1,5.93,11.46,1.36,7.28,7.28,2.01
19.04.2006,20.3,5.21,9.49,1.18,5.75,5.75,1.52
20.04.2006,17.6,4.8,8.34,1.02,4.97,4.97,1.27
21.04.2006,15.6,4.51,7.77,0.92,4.54,4.54,1.14
22.04.2006,14.4,4.39,7.44,0.91,4.29,4.29,1.06
23.04.2006,15,4.11,7.19,0.91,4.15,4.15,1.05
24.04.2006,14.4,3.4,6.77,0.81,3.97,3.97,0.93
25.04.2006,13.3,3.24,6.25,0.75,3.53,3.53,0.84
26.04.2006,13.3,4.58,8.45,0.72,3.3,3.3,NA
27.04.2006,18.3,4.86,6.34,0.69,3.41,3.41,0.82
28.04.2006,21,5.8,6.68,0.83,3.62,3.62,0.97
29.04.2006,19.6,4.88,7.46,0.98,3.69,3.69,1.04
30.04.2006,20.3,4.58,7.54,1.2,3.82,3.82,0.95
01.05.2006,16.3,4.2,6.63,0.87,3.29,3.29,0.79
02.05.2006,14.4,3.88,6.32,0.75,3.01,3.01,0.7
03.05.2006,12.2,3.51,5.38,0.68,2.65,2.65,0.63
04.05.2006,11.1,3.25,4.91,0.62,2.48,2.48,0.58
05.05.2006,10.1,2.97,4.55,0.57,2.36,2.36,0.55
06.05.2006,9.15,2.74,4.34,0.54,2.23,2.23,NA
07.05.2006,7.8,2.53,4.24,0.51,2.17,2.17,0.52
08.05.2006,7.35,2.27,3.87,0.44,2.11,2.11,NA
09.05.2006,7.35,2.18,3.78,0.43,1.86,1.86,0.48
10.05.2006,6.9,2.06,3.71,0.4,1.86,1.86,0.48
11.05.2006,6.5,1.98,3.44,0.37,1.75,1.75,0.45
12.05.2006,5.7,1.92,3.38,0.37,1.75,1.75,0.45
13.05.2006,6.5,2.07,3.55,0.37,1.77,1.77,0.47
14.05.2006,8.7,2.62,4.7,0.46,2.16,2.16,0.67
15.05.2006,8.7,2.35,4.63,0.45,2.28,2.28,0.65
16.05.2006,6.9,1.93,4.04,0.41,1.85,1.85,0.5
17.05.2006,12.7,3.64,7.25,0.51,3.87,3.87,1.55
18.05.2006,12.2,2.46,6.25,0.44,3.16,3.16,0.97
19.05.2006,12.7,2.87,7.27,0.49,3.88,3.88,1.37
20.05.2006,11.1,2.6,6.2,0.46,3.05,3.05,0.91
21.05.2006,12.7,3.28,6.21,0.46,3.47,3.47,1.11
22.05.2006,9.64,2.27,5.46,0.41,2.69,2.69,0.78
23.05.2006,9.15,2.15,5.06,0.4,2.47,2.47,0.64
24.05.2006,7.8,1.89,4.77,0.37,2.09,2.09,0.58
25.05.2006,7.35,1.9,4.17,0.32,2.1,2.1,NA
26.05.2006,8.7,2.85,6.3,0.37,3.12,3.12,0.84
